29	447	2
29	580	1
29	658	1
29	951	1
29	1015	1
29	1083	5
29	1782	2
29	2219	3
29	2597	1
29	3650	1
29	4035	1
29	4180	1
29	4627	1
29	4719	1
29	4927	2
119	234	1
119	1186	1
119	1246	1
119	1248	1
119	1633	2
119	2219	1
119	4927	2
119	4991	3
119	5300	1
119	5319	1
234	281	1
234	538	1
234	739	1
234	1083	4
234	1398	1
234	1626	1
234	1683	1
234	1782	2
234	2550	1
234	3415	2
234	4035	1
234	4228	1
234	4336	1
234	4538	1
234	4756	2
234	4915	1
234	4927	1
234	4989	1
234	4991	3
234	5319	1
281	284	2
281	854	1
281	951	1
281	956	1
281	1083	7
281	1275	1
281	1452	1
281	2126	1
281	2475	1
281	3021	1
281	3572	1
281	3847	1
281	4627	3
281	4719	1
281	4755	1
281	4915	1
281	4991	2
281	5138	1
281	5339	1
284	731	1
284	854	1
284	931	1
284	951	1
284	1083	8
284	1248	1
284	1452	1
284	1782	1
284	1946	1
284	3021	1
284	3572	1
284	4627	2
284	4756	2
284	4991	1
447	611	3
447	781	1
447	927	2
447	931	2
447	951	7
447	956	4
447	984	1
447	1005	1
447	1006	1
447	1015	1
447	1083	59
447	1117	1
447	1452	2
447	1628	2
447	1782	2
447	1803	3
447	1808	1
447	1946	1
447	1956	1
447	2155	3
447	2214	3
447	2219	1
447	2475	2
447	2550	1
447	2770	2
447	2876	2
447	2887	1
447	3025	1
447	3301	1
447	3572	1
447	4336	1
447	4538	3
447	4627	7
447	4719	3
447	4745	2
447	4755	3
447	4756	3
447	4765	1
447	4770	1
447	4783	1
447	4856	1
447	4927	3
447	4991	5
447	5339	3
447	5343	4
537	956	1
537	1005	1
537	1083	8
537	1246	1
537	1452	2
537	1683	1
537	1888	1
537	2214	1
537	2396	1
537	2481	1
537	3105	1
537	4180	1
537	4336	2
537	4538	1
537	4627	1
537	4756	1
537	4783	1
537	4913	1
537	4915	3
537	4927	1
537	4989	1
537	4991	1
538	580	1
538	739	1
538	1083	5
538	1246	1
538	2219	1
538	4538	1
538	4770	1
538	4927	3
538	5339	1
580	731	1
580	739	1
580	1083	1
580	1633	1
580	1888	2
580	2219	3
580	2597	1
580	2876	1
580	4927	1
580	4991	1
580	5138	1
611	687	2
611	731	1
611	871	1
611	951	2
611	984	2
611	1015	1
611	1083	19
611	1248	1
611	1275	1
611	1398	2
611	1580	1
611	1626	1
611	1683	1
611	1956	2
611	2155	2
611	2214	2
611	2475	1
611	2770	4
611	2887	1
611	3301	1
611	3572	2
611	4554	1
611	4745	1
611	4755	2
611	4756	1
611	4913	1
611	4915	1
611	4927	4
611	4991	4
611	5343	1
658	974	1
658	1006	1
658	1246	1
658	1580	1
658	1633	1
658	1683	1
658	1803	1
658	2475	2
658	2550	2
658	2770	1
658	4627	1
658	4755	3
658	4927	6
658	4991	2
687	951	1
687	1083	10
687	2214	1
687	2908	1
687	3105	1
687	3300	1
687	4180	1
687	4755	3
687	4915	1
687	4927	1
731	1083	7
731	1117	1
731	1248	1
731	1452	1
731	1782	2
731	2475	1
731	3025	1
731	4035	1
731	4719	1
731	4755	1
731	4756	1
731	4927	2
731	5339	1
739	1083	1
739	1633	1
739	1782	1
739	2219	1
739	2475	2
739	2908	1
739	4228	1
739	4927	1
739	5138	1
739	5339	1
781	854	1
781	1083	7
781	1452	2
781	1633	1
781	2219	1
781	2550	3
781	3415	1
781	4538	1
781	4755	1
781	4915	1
781	4927	1
781	4991	3
854	871	1
854	956	1
854	1083	5
854	1186	1
854	1782	1
854	1888	1
854	3021	1
854	3105	1
854	4627	2
854	4719	1
854	4927	2
854	4991	1
854	5295	1
871	974	1
871	1083	1
871	1246	1
871	1398	2
871	1452	1
871	1782	2
871	2214	1
871	2481	1
871	4927	3
